COMPANY NAME,PHONE,MAIN CONTACT NAME,ADDRESS,CITY,STATE,ZIP CODE,CUSTOMER TYPE,CREDIT LIMIT,DEFAULT PAYMENT TERMS,CREDIT HOLD,ACCOUNT HOLD,CURRENCY
Godlen Pass LNH Terminal,,,3752 South Gulfway Drive,Port Arthur,TX,77655,consignee," "," ",,NO," "
GOLDEN PASS LNG TERMINAL,,,3752 South Gulfway Drive,Sabine Pass,TX,77655,consignee," "," ",,NO," "
GOLDEN TRIANGLE POLYMERS,,,2306 Foreman Rd,Orange,TX,77630,consignee," "," ",,NO," "
GOODMAN MANUFACTURING INC.,,,22533 NW LAKE DR HOUSTON,Houston,TX,77095,"consignee,shipper,containerReturn"," "," ",,NO," "
GOURMET TABLE SKIRTS INC.,,,9415 West Bellfort Avenue,Houston,TX,77031,consignee," "," ",,NO," "
Goya Foods Of Texas,,,30602 Goya Rd,Brookshire,TX,77423,consignee," "," ",,NO," "
GP DE SILVIA SPICES INC,,,5050 Timber Creek Dr,Houston,TX,77017,consignee," "," ",,NO," "
GPL SUPPLY CHAIN,,,860 Sens Road,La Porte,TX,77571,"caller,consignee"," "," ",NO,NO," "
GPS PRODUCTS (ALUMNI CLASSROOM FURNITURE),,,3933 Logistics Way,Temple,TX,76501,consignee," "," ",,NO," "
GRAND OFFICE FURNITURE PLACE,,,4303 Gessner Rd,Houston,TX,77041,"consignee,shipper,containerReturn"," "," ",,NO," "
GRANDSUN LLC,,,6999 West Little York Road,Houston,TX,77040,consignee," "," ",,NO," "
GRANDWAY PLASTICS,,,6718 Larimer Street,Houston,TX,77020,consignee," "," ",,NO," "
GRANDWAY PLASTICS,,,3709 Lapas Drive,Houston,TX,77023,consignee," "," ",,NO," "
GRANDWAY PLASTICS (WAYSIDE),,,4570 South Wayside Drive,Houston,TX,77087,consignee," "," ",,NO," "
GREENSPORT WAREHOUSE 25,,,13609 Industrial Rd,Houston,TX,77015,consignee," "," ",,NO," "
Greif - Houston TX,,,9280 Baythorne Drive,Houston,TX,77041,consignee," "," ",,NO," "
GRI-EMPRESSA-CARTHAGE,,,1000 East Sabine Street,Carthage,TX,75633,consignee," "," ",,NO," "
Grimco Coppell,,,200 Northpoint Dr,Coppell,TX,75019,consignee," "," ",,NO," "
GSC NORTH,,,906 Hillcrest Dr N,Sulphur Springs,TX,75482,consignee," "," ",,NO," "
GTI,,,13022 TRINITY DRIVE STAFFORD 77477 TX USA,STAFFORD,TX,77477,"consignee,shipper,containerReturn"," "," ",,NO," "
GTI Roll Transportation Service Inc.,,,5020 Rue Fairway,Lachine,QC,H8T 1B8,"consignee,caller"," ",30,NO,NO," "
GULF ATLANTIC PACKAGING CORP.,,,7259 Rankin Road,Humble,TX,77396,consignee," "," ",,NO," "
Gulf Coast Crating,,,1310 East Richey Road,Houston,TX,77073,consignee," "," ",,NO," "
GULF COAST CRATING,,,5335 Cedar Port Pkwy,Baytown,TX,77523,consignee," "," ",,NO," "
GULF COAST CRATING (NEEDLEPOINT),,,19454 Needlepoint Road,Baytown,TX,77523,consignee," "," ",,NO," "
GULF COAST CRATING (NEXT TO BIG CAT),,,4838 Borusan Rd,Baytown,TX,77523,"consignee,shipper,containerReturn"," "," ",,NO," "
GULF COAST STRUCTURAL STEEL (sheet metal),,,6301 Twin City Hwy,Port Arthur,TX,77642,consignee," "," ",,NO," "
GULF COMPRESS # 7,,,14256 Rains County Rd,Raymondville,TX,78580,consignee," "," ",,NO," "
GULF COMPRESS #1,,,201 North 19th Street,Corpus Christi,TX,78408,consignee," "," ",,NO," "
GULF COMPRESS #2,,,1141 Heinsohn Rd,Corpus Christi,TX,78406,consignee," "," ",,NO," "
GULF COMPRESS #4,,,4832 US-181,Portland,TX,78374,consignee," "," ",,NO," "
GULF TIRE DISTRIBUTORS,,,7108 Old Katy Rd,Houston,TX,77024,"consignee,shipper,containerReturn"," "," ",,NO," "
GULF WINDS,,,5300 Texas 146,Seabrook,TX,77586,consignee," "," ",,NO," "
Gulfside Brownsville,,,400 Rl Ostos Road,Brownsville,TX,78521,consignee," "," ",,NO," "
GWP - HARVEY,,,5980 Harvey Wilson Dr,Houston,TX,77020,consignee," "," ",,NO," "
Halloway Houston Inc,,,5842 Harvey Wilson Drive,Houston,TX,77020,consignee," "," ",,NO," "
HALSTED CORPORATION,,,"4422 W 12TH ST,",Houston,TX,77055,consignee," "," ",,NO," "
HAMPTON INN & SUITES,,,18200 I-45,Shenandoah,TX,77384,consignee," "," ",,NO," "
Hanes Geo Components,,,9220 Taub Rd,Houston,TX,77064,consignee," "," ",,NO," "
HANKYU DALLAS WAREHOUSE,,,1225 Mustang Dr,Grapevine,TX,76051,consignee," "," ",,NO," "
HARI HARA KSHETHRAM TEMPLE,,,375 King Rea Spur,Georgetown,TX,78633,consignee," "," ",,NO," "
HARI KARI KSHETHRAM TEMPLE,,,375 King Rea Spur,Georgetown,TX,78633,consignee," "," ",,NO," "
HARNIX DBA LINRON,,,22552 Franz Road,Katy,TX,77449,consignee," "," ",,NO," "
HARRIS AND ISFAHAN LLC,,,6004 Griggs Road,Houston,TX,77023,consignee," "," ",,NO," "
HARSCO,,,13040 Market St,Houston,TX,77015,consignee," "," ",,NO," "
HAYNES FURNITURE COMPANY,,,10251 North Fwy,Houston,TX,77037,consignee," "," ",,NO," "
HD HYUNDAI GLOBAL SERV,,,16610 Barker Springs Rd,Houston,TX,77084,"consignee,shipper,containerReturn"," "," ",,NO," "
HD HYUNDAI MARINE SOLUTION AMERICA,,,16610 Barker Springs Rd,Houston,TX,77084,"consignee,shipper,containerReturn"," "," ",,NO," "
HEB WAREHOUSE,,,9601 W Wingfoot Rd,Houston,TX,77041,"consignee,shipper,containerReturn,caller"," "," ",NO,NO," "
HERITAGE BAG/NOVOLEX,,,501 Gateway Pkwy,Roanoke,TX,76262,consignee," "," ",,NO," "
HERMANN FOWARDING C/O AGC CHEMICALS,,,3520 East Sam Houston Parkway North,Channelview,TX,77530,consignee," "," ",,NO," "
HESSAIRE PRODUCTS HOUSTON,,,6002 Osborn Street,Houston,TX,77033,consignee," "," ",,NO," "
HESSELBEIN TIRE,,,4823 Corner Parkway,San Antonio,TX,78219,consignee," "," ",,NO," "
HESSELBEIN TIRE SOUTHWEST,,,702 POWER ST,CORPUS CHRISTI,TX,78401,consignee," "," ",,NO," "
"HESSELBEIN TIRE SOUTHWEST, INC.",,,"7301 Security Way, #100",Jersey Village,TX,77040,consignee," "," ",,NO," "
HH-TR,,,8702 Fairbanks North Houston Road,Houston,TX,77064,consignee," "," ",,NO," "
Hilton Plano,,,5805 Granite Parkway,Plano,TX,75024,consignee," "," ",,NO," "
HINTON LUMBER PRODUCTS,,,359 Old Underwood Road,La Porte,TX,77571,consignee," "," ",,NO," "
HITECH POWER PROTECTION INC.,,,25707 Southwest Fwy,Rosenberg,TX,77469,"caller,consignee,shipper,containerReturn"," "," ",NO,NO," "
Hmt LLC,,,23832 Tomball Parkway,Tomball,TX,77375,consignee," "," ",,NO," "
Hobbs Bonded Fibers,,,200 Commerce Street,Waco,TX,76710,consignee," "," ",,NO," "
HOFFMAN ENCLOSURES INC. NVENT,,,271 McCarty St,Houston,TX,77029,consignee," "," ",,NO," "
HOOTMAN CO,,,112 NORTH 12TH ST,La Porte,TX,77571,consignee," "," ",,NO," "
HOUSTON CLOTHING EXCHANGE,,,5055 South Loop East,Houston,TX,77033,consignee," "," ",,NO," "
HOUSTON COMMODITY--CITYLOOP PARK,,,8607 Citypark Loop,Houston,TX,77013,"consignee,shipper,containerReturn"," "," ",,NO," "
HOUSTON COMMODITY--QUITMAN,,,2300 Quitman St,Houston,TX,77026,"consignee,shipper,containerReturn"," "," ",,NO," "
HOUSTON CPC,,,7561 South Sam Houston Parkway East,Houston,TX,77075,consignee," "," ",,NO," "
HOUSTON CRATING INC,,,18941 Aldine Westfield Road,Houston,TX,77073,consignee," "," ",,NO," "
HOUSTON CROSSDOCK,,,7075 Cypress Creek Pkwy,Houston,TX,77066,consignee," "," ",,NO," "
HOUSTON D&J INTERNATIONAL,,,4343 Eastpark Drive,Houston,TX,77028,consignee," "," ",,NO," "
HOUSTON FIRE DEPARTMENT,,,Greater Hobby Area Braniff St,Houston,TX,77061,consignee," "," ",,NO," "
HOUSTON FRUITLAND,,,6333 Rothway St,Houston,TX,77040,consignee," "," ",,NO," "
HOUSTON FURNITURE BANK,,,8220 Mosley Rd,Houston,TX,77075,consignee," "," ",,NO," "
HOUSTON SERVICE CENTER,,,1273 Sheffield Boulevard,Houston,TX,77015,"consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",,NO," "
Houston VA Medical Center,,,1001 Holcombe Boulevard,Houston,TX,77030,consignee," "," ",,NO," "
HOUSTON VA MEDICAL CENTER,,,2002 Holcombe Boulevard,Houston,TX,77030,consignee," "," ",,NO," "
HQ - Customer Holding - Internal,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,consignee," "," ",,NO," "
Hub Group c/o GLM,,,2010 January Lane,Grand Prairie,TX,75050,consignee," "," ",,NO," "
HUB TRUCKER INC.,,,8201 La Porte Fwy,Houston,TX,77012,consignee," "," ",,NO," "
HUNTING ENERGY SERVICES,,,7211 Spring Cypress Rd,Spring,TX,77379,consignee," "," ",,NO," "
Huntsman International LLC,,,102 Old Underwood Road,La Porte,TX,77571,consignee," "," ",,NO," "
HUNTSVILLE WHOLESALE,,,904 U.S. Hwy 190,Huntsville,TX,77340,consignee," "," ",,NO," "
IDC WAREHOUSE,,,13103 BAYPARK RD,PASADENA,TX,77507,consignee," "," ",,NO," "
IDC WAREHOUSE,,,4331 Underwood Rd,Pasadena,TX,77507,consignee," "," ",,NO," "
IDX DALLAS,,,621 Hall Street,Cedar Hill,TX,75104,consignee," "," ",,NO," "
IGLOO KATY- EAST WAREHOUSE,,,28501 Highway Boulevard,Katy,TX,77493,consignee," "," ",,NO," "
IGLOO PRODUCTS,,,777 Igloo Road,Brookshire,TX,77494,consignee," "," ",,NO," "
IGLOO PRODUCTS CORP,,,1519 Woods Road,Brookshire,TX,77423,"consignee,shipper,containerReturn,chassisTermination,chassisPick"," "," ",,NO," "
IKEA DISTRIBUTION SERVICES,,6618580345,4762 Borusan Road,Baytown,TX,77523,consignee," "," ",,NO," "
IKSUN TEAK,,,"3711 Mountain View Ave, #104",AUSTIN,TX,78734,consignee," "," ",,NO," "
IMC LOGISTICS - HOU,,KATE GILLIS,10043 Wallisville Rd,Houston,TX,77013,"shipper,chassisTermination,chassisPick,consignee"," "," ",,NO," "
Imperial Dade Houston,,,3203 South Sam Houston Parkway East,Houston,TX,77047,consignee," "," ",,NO," "
IMPERIAL DADE HOUSTON,,,2304 Reed Road,Houston,TX,77051,consignee," "," ",,NO," "
Imperial Dalde-Dallas,,,5200 South Freeway,Fort Worth,TX,76115,consignee," "," ",,NO," "
IMPERIAL STAR,,,19200 Hamish Road,Tomball,TX,77377,consignee," "," ",,NO," "
IMS  / Cooper Ports of America,,Integrated Marine Services LLC,918 N Broadway St,La Porte,TX,77571,"shipper,containerReturn,consignee,chassisTermination,chassisPick"," "," ",,NO," "
Independant Pipe Services,,,9025 Pineland rd,Houston,TX,77044,"consignee,shipper,containerReturn"," "," ",,NO," "
INDUSTRIAL FABRICS,,,5102 Galveston Road,Houston,TX,77017,consignee," "," ",,NO," "
INDUSTRIAL FABRICS INC,,,3420 Dalworth Street,Arlington,TX,76011,consignee," "," ",,NO," "
INDUSTRIAL TRANSPORTATION,,,6315 Texas 347,Beaumont,TX,77705,consignee," "," ",,NO," "
INGRASY TECHNOLOGY,,,10640 Windfern Road,Houston,TX,77064,consignee," "," ",,NO," "
INGRASYS TECHNOLOGY USA,,,8718 Fairbanks N Houston Road,Houston,TX,77064,consignee," "," ",,NO," "
INSPECTION OILFIELD SERVICES,,,7814 Miller Road 3,Houston,TX,77049,consignee," "," ",,NO," "
INT'L DISTRIBUTION (SUPPLY CHAIN MGMT),,,4331 Underwood Road,Pasadena,TX,77507,consignee," "," ",,NO," "
INTEGRATED GENUINE SOLUTIONS,,,1800 Central Commerce Ct SUITE 200,Round Rock,TX,78664,consignee," "," ",,NO," "
INTEGRATED INDUSTRIES-OATES RD,,,5430 Oates Road,Houston,TX,77013,"chassisTermination,chassisPick,consignee,shipper,containerReturn"," "," ",,NO," "
Integrated Proteins,,,4001 Oscar Nelson Jr dr building D,Baytown,TX,77523,"consignee,shipper,containerReturn"," "," ",,NO," "
INTEPLAST GROUP,,,8300 Tewantin Dr,Houston,TX,77061,consignee," "," ",,NO," "
INTERCO,,,248 INDUSTRIAL DRIVE,Rayne,LA,70578,consignee," "," ",,NO," "
INTERLAKE MECALUX #2,,,3333 West University Drive,Denton,TX,76207,consignee," "," ",,NO," "
Internal - Aequus,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal - Best Bay,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal - BMI,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal - BRILLIANCE RESOURCES,,,3773 Richmond Avenue,Houston,TX,77046,"caller,consignee"," "," ",NO,NO," "
Internal - Calop Freight,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee"," "," ",NO,NO," "
Internal - CBMM,,,4838 Borusan Road,Baytown,TX,77523,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal - CH Robinson,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee"," "," ",NO,NO," "
Internal - Chefman,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"consignee,caller"," "," ",NO,NO," "
Internal - CONSOLIDATED GRAIN AND BARGE CO DBA AGFORCE TRANSPORT SERVICES,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal - Cornerstone,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee"," "," ",NO,NO," "
Internal - DGL,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal - Feutainer,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee"," "," ",NO,NO," "
Internal - Forrest,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee"," "," ",NO,NO," "
Internal - Global Gateway Logistics,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal - GlobalTranz,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal - Interfreight,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal - JNB,,,1485 Pasadena Boulevard,Pasadena,TX,77502,"caller,consignee"," "," ",NO,NO," "
Internal - KCH,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee"," "," ",NO,NO," "
Internal - Landstar,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal - LCY,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee"," "," ",NO,NO," "
Internal - Lynnhurst,,,4838 Borusan Road,Baytown,TX,77523,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal - NTG,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal - Soll,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee"," "," ",NO,NO," "
Internal - Surface One,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal - Tarquin Polymers & Colors Inc,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal - Tazmanian,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee"," "," ",NO,NO," "
Internal - Warrior Truckin,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal B&L,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal BPS Logistics,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal NAV Logistics,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal WEIDA,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal Wynca,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal-7 Star Logistics Solutions,,,4838 Borusan Road,Baytown,TX,77523,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal-BFT Trucking,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal-MLM,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,shipper,containerReturn,chassisTermination,chassisPick"," "," ",NO,NO," "
INTERNAL-NOLAN,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Internal-Transcargo,,,4838 Borusan Road,Baytown,TX,77523,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
INTERNATIONAL CARGO INC,,,4820 Schaefer Avenue,Chino,CA,91710,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
INTERNATIONAL DISTRIBUTION CORP.,,,"13103 BAYPARK RD,",Pasadena,TX,77507,consignee," "," ",,NO," "
INTERNATIONAL FASTNERS,,,"4660 PINE TIMBERS SUITE 150,","HOUSTON ",TEXAS,77041,consignee," "," ",,NO," "
INTERNATIONAL ORTHODONTICS SVC.,,,12811 Capricorn Street,Stafford,TX,77477,consignee," "," ",,NO," "
INTERNATIONAL PAINT LLC,,,6001 Antoine Dr,Houston,TX,77091,consignee," "," ",,NO," "
INTERNATIONAL WAREHOUSE & SHIPPING,,,8905 Spikewood Dr,Houston,TX,77078,consignee," "," ",,NO," "
INTERPLAST GROUP,,,651 Gellhorn Dr,Houston,TX,77029,consignee," "," ",,NO," "
INTERSTATE BATTERIES,,,2100 Jo Drive,DeSoto,TX,75115,consignee," "," ",,NO," "
INTERTEX C/O GILBERT INTERNATIONAL,,,6219 Gilbert Rd,Laredo,TX,78041,consignee," "," ",,NO," "
IPS (Houston),2817994238,Fernando Jimeno,7755 Harms Rd,Houston,TX,77041,consignee," "," ",,NO," "
Iron horse freightline inc.,,,10933 Maple Leaf Street,Houston,TX,77016,consignee," "," ",,NO," "
ISLAMC CENTER OF SAN ANTONIO,,,8638 Fairhaven Street,San Antonio,TX,78229,consignee," "," ",,NO," "
iSTORAGE,,,2619 Underwood Rd,La Porte,TX,77571,consignee," "," ",,NO," "
ITI,,,650 South 23rd Street,Beaumont,TX,77707,consignee," "," ",,NO," "
ITS ConGlobal La Porte,,ITS LP,1802 N Hwy 146,La Porte,TX,77571,"shipper,containerReturn,consignee,chassisTermination,chassisPick"," "," ",,NO," "
IWS WAREHOUSE,,,8905 Spikewood Drive,Houston,TX,77078,consignee," "," ",,NO," "
J BROTHERS SERVICES,,,11501 Adel Rd,Houston,TX,77067,consignee," "," ",,NO," "
J J Mae Rainbow  SUITE 108,,,6417 Tri County Parkway,Schertz,TX,78154,consignee," "," ",,NO," "
J Luna Produce,,,2576 Airline Drive,Houston,TX,77009,consignee," "," ",,NO," "
J M EAGLE WHARTON,,,10807 US-59,Wharton,TX,77488,consignee," "," ",,NO," "
J2 RESOURCES-HOUSTON,,,6416 Mesa Dr,Houston,TX,77028,consignee," "," ",,NO," "
JA SOLAR HOUSTON,,,2103 Ernestine St,Houston,TX,77023,consignee," "," ",,NO," "
JA SOLAR PASADENA,,,10535 Red Bluff Rd,Pasadena,TX,77507,consignee," "," ",,NO," "
JA SOLAR-HOUSTON,,,5615 W Fuqua St,Houston,TX,77085,consignee," "," ",,NO," "
JA SOLAR-LAPORTE,,,1912 S 16th St,La Porte,TX,77571,consignee," "," ",,NO," "
Janel Group,,,4838 Borusan Road,Baytown,TX,77523,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
JAS FORWARDING USA INC.,,,"5676 N Sam Houston Pkwy E SUITE 100,",Houston,TX,77032,consignee," "," ",,NO," "
JASCOLE INC.,,,12505 Reed Road,Sugar Land,TX,77478,consignee," "," ",,NO," "
JEBRO INCORPORATED,,,2500 Marlin Highway,Waco,TX,76705,consignee," "," ",,NO," "
JETCO DELIVERY,,,3010 Aldine Bender Rd,Houston,TX,77032,consignee," ",30,,NO," "
Jindal SAW USA LLC,2815733630,,1411 S Farm-to-Market 565 Rd,Baytown,TX,77523,"caller,consignee,shipper,containerReturn"," "," ",NO,NO," "
JKJV - USGC II Petrochemicals Project,,,2440 Kiewit Rd,Ingleside,TX,78362,consignee," "," ",,NO," "
JOHN LAWRIE TUBULARS,,,15555 Miller Rd 1,Houston,TX,77049,consignee," "," ",,NO," "
JOSES WATER COOLERS,,,506 West Nelda Road,Houston,TX,77037,consignee," "," ",,NO," "
JPI,,Port of Houston - Jacinto Port International,16398 Jacintoport Blvd,Houston,TX,77015,"shipper,containerReturn,consignee,chassisTermination,chassisPick"," "," ",,NO," "
JW NUTRIONAL,,,4700 S HARDIN BLVD SUITE #260,McKinney,TX,75070,consignee," "," ",,NO," "
K&M TIRE INC.,,,9009 Glesby Street,Houston,TX,77029,consignee," "," ",,NO," "
"KAGA FEI AMERICA, INC DHL SUPPLY",,,13601 Independence Pkwy,Fort Worth,TX,76177,consignee," "," ",,NO," "
KANGAS INDOOR PLAYCENTER,,,5366 Farm to Market 1960 E,Humble,TX,77346,consignee," "," ",,NO," "
KARIGARS FURNITURE,,,"9410 Harwin Dr. #B,",Houston,TX,77036,consignee," "," ",,NO," "
Katoen Natie,,,102 Old Underwood rd,La Porte,TX,77571,"consignee,shipper,containerReturn"," "," ",,NO," "
KEEN TRANSPORTATION-LEAGUE CITY,,,651 FM 46 ROAD EAST,Dickinson,TX,77539,consignee," "," ",,NO," "
KEMBER INTERIORS INC--1,,,2928 Greens Road,Houston,TX,77032,consignee," "," ",,NO," "
KEMBER INTERIORS---2,,,3340 Greens Road,Houston,TX,77032,consignee," "," ",,NO," "
KERRY PROJECT LOGISTICS,,,2506 Twinwood Parkway BLDG #3,Brookshire,TX,77423,consignee," "," ",,NO," "
KEY PERFORMANCE PETROLEUM,,,1558 North Lasalle Street,Navasota,TX,77868,consignee," "," ",,NO," "
KIEWIT FOUNDATIONS,,,905 Powerhouse Rd,Orange,TX,77630,consignee," "," ",,NO," "
KINGMORE FIXTURES,,,1760 Stebbins Dr,Houston,TX,77043,consignee," "," ",,NO," "
KINGMORE FIXTURES & CABINETS,,,10620 Stebbins Circle,Houston,TX,77043,consignee," "," ",,NO," "
KINGSA INDUSTRIES,,,407 Rankin Cir N,Houston,TX,77073,consignee," "," ",,NO," "
Kingsley-Bate-Limited,,,10520 Harwin Drive,Houston,TX,77036,consignee," "," ",,NO," "
KIOTI TRACTOR,,,810 FM 3119,Mexia,TX,76667,consignee," "," ",,NO," "
KISH COMPANY-ADAMS WHSE & DELIVERY,,,3200 W 11th St,Houston,TX,77008,consignee," "," ",,NO," "
KITCHEN CREST CABINETS,,,1877 Hormel Drive,San Antonio,TX,78219,consignee," "," ",,NO," "
KLN Warehouse BLDG 3,,,2506 Twinwood Parkway,Brookshire,TX,77423,consignee," "," ",,NO," "
KMI SPORTS CONSTRUCTION,,,7070 U.S. 290,Dripping Springs,TX,78620,consignee," "," ",,NO," "
Knight La Porte yard,,,11100 TX-225,La Porte,TX,77571,"consignee,shipper,containerReturn"," "," ",,NO," "
KOCH GLITSCH LP,,,14803 Cypress North Houston Road,Cypress,TX,77429,consignee," "," ",,NO," "
KONGSBERG AUTOMOTIVE,,,300 S Cochran St,Willis,TX,77378,consignee," "," ",,NO," "
KPL HOUSTON,,,"2506 Twinwood Parkway, BDG 3",Brookshire,TX,77423,consignee," "," ",,NO," "
KTN BAYTOWN,,,1919 FM 565,Baytown,TX,77523,"consignee,shipper,containerReturn,chassisTermination,chassisPick"," "," ",,NO," "
KTN LAPORTE,,,10925 Hwy 225,La Porte,TX,77571,consignee," "," ",,NO," "
KTN UNDERWOOD,,,102 Old Underwood Rd,La Porte,TX,77571,consignee," "," ",,NO," "
KUEHNE+NAGEL,,,4100 N Commerce Dr,East Point,GA,30344,"caller,consignee,shipper,containerReturn,chassisTermination,chassisPick"," ",30,NO,NO," "
KURARAY (C/O KTN),,,4925 Underwood Rd,Pasadena,TX,77507,consignee," "," ",,NO," "
KURARAY LOGISTICS PARK,,,4955 Underwood Road,Pasadena,TX,77501,consignee," "," ",,NO," "
L & V FOOD SUPPLY,,,3000 Polk St,Houston,TX,77003,consignee," "," ",,NO," "
LABRADA NUTRITION,,,16232 Texas 249 Access Road,Houston,TX,77086,consignee," "," ",,NO," "
LAMBERTI-EAST BERNARD,,,140 County Road 212,East Bernard,TX,77435,consignee," "," ",,NO," "
LANCASTER DISTRIBUTION CENTER,,,2601 North Lancaster Hutchins Road,Lancaster,TX,75134,consignee," "," ",,NO," "
LANDSBERG ORORA DALLAS,,,4151 State Hwy 121,Grapevine,TX,76051,consignee," "," ",,NO," "
Landstar Global Logistics,3463470742,Angela patterson,13410 Sutton Park Dr S,Jacksonville,FL,32224,"caller,consignee,shipper,containerReturn,chassisTermination,chassisPick"," ",30,NO,NO," "
LANSING BUILDING PRODICTS,,,3453 Interstate 35 STE 401,San Antonio,TX,78219,consignee," "," ",,NO," "
Lanxess,,,1919 South Farm-to-Market 565 Road,Baytown,TX,77523,consignee," "," ",,NO," "
LATEMODEL RESTORATION SUPPLY,,,7901 PANTHER WAY,Waco,TX,76712,consignee," "," ",,NO," "
Law Offices of Seth Kretzer dba Black Rabbit 3PL in Receivership,,,3800 Brittmoore Rd STE 190,Houston,TX,77043,"caller,consignee,shipper,containerReturn"," "," ",NO,NO," "
LAYHER,,,8225 Hansen Rd,Houston,TX,77075,consignee," "," ",,NO," "
LCY Elastomers,,,4903 Decker Dr,Baytown,TX,77520,"caller,consignee"," ",30,NO,NO," "
LEADERWAY USA INC,,,252 Fallbrook Drive,Houston,TX,77038,consignee," "," ",,NO," "
LECANGS LLC,,,4660 South Sam Houston Parkway West BLD #3,Houston,TX,77053,"consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",,NO," "
LEGACY PAPER & PACKAGING,,,15550 Vickery Dr,Houston,TX,77032,consignee," "," ",,NO," "
